Source_Name,Frac_Variability,Unc_Frac_Variability
J2358.3-1021,0.66040826,0.16569799
J2358.3+3830,0.45698076,0.16295967
J2358.5-1808,0.25230524,0.12822117
J2359.0+3922,0.8606212,0.25553405
J2359.0-3038,0.15399826,0.17869046
J2359.1+1719,0.0,10.0
J2359.2-3134,1.2248484,0.32078165
J2359.3+0215,0.3452614,0.969457
J2359.3-2049,0.12375273,0.24667947
J2359.9-3736,0.0,10.0
